PeXrefScanner report for C:\servers\scum\SCUM\Binaries\Win64\SCUMServer.exe 
ImageBase=0x140000000 
Searched strings: 
  [UTF-16] "Player must be developer" @ VA 0x1459550e0 
  [UTF-16] "Not authorized to execute command" @ VA 0x145955180 
  [UTF-16] "Command is on cooldown. Try again later." @ VA 0x145955120 
  [UTF-16] "Command is disabled in shipping build" @ VA 0x145955090 
 
=== XREF: [UTF-16] "Command is on cooldown. Try again later." at VA 0x1418c7c75 (file offset 0x18c7275) === 
  0x1418c7ae5  xor [rax-0x75], cl 
  0x1418c7fc1  movups [rcx+0x10], xmm1
  0x1418c7fc5  movups xmm0, [0x0000000145955100] <== XREF HERE
  0x1418c7fcc  movups [rcx+0x20], xmm0
  0x1418c7fd0  mov eax, [0x0000000145955110]
  0x1418c7fd6  mov [rcx+0x30], eax
  0x1418c7fd9  xor al, al
  0x1418c7fdb  mov rbx, [rsp+0x30]
  0x1418c7fe0  add rsp, 0x20
  0x1418c7fe4  pop rdi
  0x1418c7fe5  ret
  0x1418c7fe6  mov rbx, [rsp+0x30]
  0x1418c7feb  mov al, 0x01
  0x1418c7fed  add rsp, 0x20
  0x1418c7ff1  pop rdi
  0x1418c7ff2  ret
  0x1418c7ff3  int3
  0x1418c7ff4  int3
  0x1418c7ff5  int3
  0x1418c7ff6  int3
  0x1418c7ff7  int3
  0x1418c7ff8  int3
  0x1418c7ff9  int3
  0x1418c7ffa  int3
  0x1418c7ffb  int3
  0x1418c7ffc  int3
  0x1418c7ffd  int3
  0x1418c7ffe  int3
  0x1418c7fff  int3
  0x1418c8000  test rdx, rdx
  0x1418c8003  jz 0x00000001418C8608
  0x1418c8009  push rbp
  0x1418c800a  push rsi
  0x1418c800b  push r13
  0x1418c800d  lea rbp, [rsp-0x50]
  0x1418c8012  sub rsp, 0x150
  0x1418c8019  mov rax, [0x00000001473D54D8]
  0x1418c8020  xor rax, rsp
  0x1418c8023  mov [rbp+0x20], rax
  0x1418c8027  mov rsi, rdx
  0x1418c802a  mov [rsp+0x30], rdx
  0x1418c802f  lea rdx, [0x0000000147422560]
  0x1418c8036  mov [rsp+0x50], rcx
  0x1418c803b  mov r13, rcx
  0x1418c803e  call 0x00000001418E9B20
  0x1418c8043  test eax, eax
  0x1418c8045  js 0x00000001418C85F1
  0x1418c804b  cmp eax, [r13+0x228]
  0x1418c8052  jnl 0x00000001418C85F1
  0x1418c8058  mov [rsp+0x148], rdi
  0x1418c8060  cdqe
  0x1418c8062  imul rdi, rax, 0x70
  0x1418c8066  add rdi, [r13+0x220]
  0x1418c806d  jz 0x00000001418C85E9
  0x1418c8073  mov [rsp+0x180], rbx
  0x1418c807b  mov [rsp+0x138], r14
  0x1418c8083  xor r14d, r14d
  0x1418c8086  mov ebx, r14d
  0x1418c8089  cmp [rdi+0x18], ebx
  0x1418c808c  jle 0x00000001418C85D9
  0x1418c8092  mov rax, [rdi+0x10]
  0x1418c8096  mov rdx, rsi
  0x1418c8099  movsxd rcx, ebx
  0x1418c809c  lea rcx, [rax+rcx*8]
  0x1418c80a0  call 0x000000014091A380
  0x1418c80a5  test al, al
  0x1418c80a7  jnz 0x00000001418C80B5
  0x1418c80a9  inc ebx
  0x1418c80ab  cmp ebx, [rdi+0x18]
  0x1418c80ae  jl 0x00000001418C8092
  0x1418c80b0  jmp 0x00000001418C85D9
  0x1418c80b5  movsxd rbx, dword ptr [0x00000001474224A8]
  0x1418c80bc  mov rdi, [0x00000001474224A0]
  0x1418c80c3  mov [rsp+0x140], r12
  0x1418c80cb  mov [rsp+0x130], r15
  0x1418c80d3  mov [rsp+0x20], r14
  0x1418c80d8  mov [rsp+0x2C], r14d
  0x1418c80dd  mov [rsp+0x60], r14
  0x1418c80e2  mov [rsp+0x68], ebx
  0x1418c80e6  test ebx, ebx
  0x1418c80e8  jnz 0x00000001418C80F1
  0x1418c80ea  mov [rsp+0x6C], r14d
  0x1418c80ef  jmp 0x00000001418C8113
  0x1418c80f1  xor r8d, r8d
  0x1418c80f4  lea rcx, [rsp+0x60]
  0x1418c80f9  mov edx, ebx
  0x1418c80fb  call 0x0000000140918AE0
  0x1418c8100  mov rcx, [rsp+0x60]
  0x1418c8105  mov r8, rbx
  0x1418c8108  add r8, r8
  0x1418c810b  mov rdx, rdi
  0x1418c810e  call 0x000000014508A99B
  0x1418c8113  movsxd rbx, dword ptr [0x00000001474224B8]
  0x1418c811a  mov rdi, [0x00000001474224B0]
  0x1418c8121  mov [rsp+0x70], r14
  0x1418c8126  mov [rsp+0x78], ebx
  0x1418c812a  test ebx, ebx
  0x1418c812c  jnz 0x00000001418C8135
  0x1418c812e  mov [rsp+0x7C], r14d
  0x1418c8133  jmp 0x00000001418C8157
  0x1418c8135  xor r8d, r8d
  0x1418c8138  lea rcx, [rsp+0x70]
  0x1418c813d  mov edx, ebx
  0x1418c813f  call 0x0000000140918AE0
  0x1418c8144  mov rcx, [rsp+0x70]
  0x1418c8149  mov r8, rbx
  0x1418c814c  add r8, r8
  0x1418c814f  mov rdx, rdi
  0x1418c8152  call 0x000000014508A99B
  0x1418c8157  movsxd rbx, dword ptr [0x00000001474224C8]
  0x1418c815e  mov rdi, [0x00000001474224C0]
  0x1418c8165  mov [rbp-0x80], r14
  0x1418c8169  mov [rbp-0x78], ebx
  0x1418c816c  test ebx, ebx
  0x1418c816e  jnz 0x00000001418C8176
  0x1418c8170  mov [rbp-0x74], r14d
  0x1418c8174  jmp 0x00000001418C8196
  0x1418c8176  xor r8d, r8d
  0x1418c8179  lea rcx, [rbp-0x80]
  0x1418c817d  mov edx, ebx
  0x1418c817f  call 0x0000000140918AE0
  0x1418c8184  mov rcx, [rbp-0x80]
  0x1418c8188  mov r8, rbx
  0x1418c818b  add r8, r8
  0x1418c818e  mov rdx, rdi
  0x1418c8191  call 0x000000014508A99B
  0x1418c8196  movsxd rbx, dword ptr [0x00000001474224D8]
  0x1418c819d  mov rdi, [0x00000001474224D0]
  0x1418c81a4  mov [rbp-0x70], r14
  0x1418c81a8  mov [rbp-0x68], ebx
  0x1418c81ab  test ebx, ebx
  0x1418c81ad  jnz 0x00000001418C81B5
  0x1418c81af  mov [rbp-0x64], r14d
  0x1418c81b3  jmp 0x00000001418C81D5
  0x1418c81b5  xor r8d, r8d
  0x1418c81b8  lea rcx, [rbp-0x70]
  0x1418c81bc  mov edx, ebx
  0x1418c81be  call 0x0000000140918AE0
  0x1418c81c3  mov rcx, [rbp-0x70]
  0x1418c81c7  mov r8, rbx
  0x1418c81ca  add r8, r8
  0x1418c81cd  mov rdx, rdi
  0x1418c81d0  call 0x000000014508A99B
  0x1418c81d5  movsxd rbx, dword ptr [0x00000001474224E8]
  0x1418c81dc  mov rdi, [0x00000001474224E0]
  0x1418c81e3  mov [rbp-0x60], r14
  0x1418c81e7  mov [rbp-0x58], ebx
  0x1418c81ea  test ebx, ebx
  0x1418c81ec  jnz 0x00000001418C81F4
  0x1418c81ee  mov [rbp-0x54], r14d
  0x1418c81f2  jmp 0x00000001418C8214
  0x1418c81f4  xor r8d, r8d
  0x1418c81f7  lea rcx, [rbp-0x60]
  0x1418c81fb  mov edx, ebx
  0x1418c81fd  call 0x0000000140918AE0
  0x1418c8202  mov rcx, [rbp-0x60]
  0x1418c8206  mov r8, rbx
  0x1418c8209  add r8, r8
  0x1418c820c  mov rdx, rdi
  0x1418c820f  call 0x000000014508A99B
  0x1418c8214  movsxd rbx, dword ptr [0x00000001474224F8]
  <decode failed at file offset 0x18c781b>
  <decode failed at file offset 0x18c781c>

=== XREF: [UTF-16] "Player must be developer" at VA 0x1418c7fd0 (file offset 0x18c75d0) ===
  0x1418c7e40  mov [r8+0x08], edx
  0x1418c7e44  cmp ecx, 0x15
  0x1418c7e47  jz 0x00000001418C7E5C
  0x1418c7e49  mov edx, 0x15
  0x1418c7e4e  mov rcx, rbx
  0x1418c7e51  call 0x0000000140919310
  0x1418c7e56  mov edx, [rbx+0x08]
  0x1418c7e59  mov ecx, [rbx+0x0C]
  0x1418c7e5c  lea eax, [rdx+0x15]
  0x1418c7e5f  mov [rbx+0x08], eax
  0x1418c7e62  cmp eax, ecx
  0x1418c7e64  jle 0x00000001418C7E6E
  0x1418c7e66  mov rcx, rbx
  0x1418c7e69  call 0x0000000140918E20
  0x1418c7e6e  movups xmm0, [0x0000000145955060]
  0x1418c7e75  mov rcx, [rbx]
  0x1418c7e78  movups [rcx], xmm0
  0x1418c7e7b  movups xmm1, [0x0000000145955070]
  0x1418c7e82  movups [rcx+0x10], xmm1
  0x1418c7e86  movsd xmm0, qword ptr [0x0000000145955080]
  0x1418c7e8e  movsd [rcx+0x20], xmm0
  0x1418c7e93  movzx eax, word ptr [0x0000000145955088]
  0x1418c7e9a  mov [rcx+0x28], ax
  0x1418c7e9e  xor al, al
  0x1418c7ea0  mov rbx, [rsp+0x30]
  0x1418c7ea5  add rsp, 0x20
  0x1418c7ea9  pop rdi
  0x1418c7eaa  ret
  0x1418c7eab  cmp byte ptr [rcx+0x51], 0x00
  0x1418c7eaf  jnz 0x00000001418C7F55
  0x1418c7eb5  lea rax, [0x0000000145955090]
  0x1418c7ebc  cmp [r8], rax
  0x1418c7ebf  jz 0x00000001418C7FD9
  0x1418c7ec5  mov ecx, [r8+0x0C]
  0x1418c7ec9  xor edx, edx
  0x1418c7ecb  mov [r8+0x08], edx
  0x1418c7ecf  cmp ecx, 0x27
  0x1418c7ed2  jz 0x00000001418C7EE7
  0x1418c7ed4  mov edx, 0x27
  0x1418c7ed9  mov rcx, rbx
  0x1418c7edc  call 0x0000000140919310
  0x1418c7ee1  mov edx, [rbx+0x08]
  0x1418c7ee4  mov ecx, [rbx+0x0C]
  0x1418c7ee7  lea eax, [rdx+0x27]
  0x1418c7eea  mov [rbx+0x08], eax
  0x1418c7eed  cmp eax, ecx
  0x1418c7eef  jle 0x00000001418C7EF9
  0x1418c7ef1  mov rcx, rbx
  0x1418c7ef4  call 0x0000000140918E20
  0x1418c7ef9  movaps xmm0, [0x0000000145955090]
  0x1418c7f00  mov rcx, [rbx]
  0x1418c7f03  movups [rcx], xmm0
  0x1418c7f06  movaps xmm1, [0x00000001459550A0]
  0x1418c7f0d  movups [rcx+0x10], xmm1
  0x1418c7f11  movaps xmm0, [0x00000001459550B0]
  0x1418c7f18  movups [rcx+0x20], xmm0
  0x1418c7f1c  movaps xmm1, [0x00000001459550C0]
  0x1418c7f23  movups [rcx+0x30], xmm1
  0x1418c7f27  movsd xmm0, qword ptr [0x00000001459550D0]
  0x1418c7f2f  movsd [rcx+0x40], xmm0
  0x1418c7f34  mov eax, [0x00000001459550D8]
  0x1418c7f3a  mov [rcx+0x48], eax
  0x1418c7f3d  movzx eax, word ptr [0x00000001459550DC]
  0x1418c7f44  mov [rcx+0x4C], ax
  0x1418c7f48  xor al, al
  0x1418c7f4a  mov rbx, [rsp+0x30]
  0x1418c7f4f  add rsp, 0x20
  0x1418c7f53  pop rdi
  0x1418c7f54  ret
  0x1418c7f55  mov rcx, rdx
  0x1418c7f58  call 0x0000000141A4D050
  0x1418c7f5d  mov rcx, rax
  0x1418c7f60  call 0x0000000141F24E20
  0x1418c7f65  cmp byte ptr [rdi+0x52], 0x04
  0x1418c7f69  jnz 0x00000001418C7FE6
  0x1418c7f6b  test al, al
  0x1418c7f6d  jnz 0x00000001418C7FE6
  0x1418c7f6f  lea rax, [0x00000001459550E0]
  0x1418c7f76  cmp [rbx], rax
  0x1418c7f79  jz 0x00000001418C7FD9
  0x1418c7f7b  mov ecx, [rbx+0x0C]
  0x1418c7f7e  xor edx, edx
  0x1418c7f80  mov [rbx+0x08], edx
  0x1418c7f83  cmp ecx, 0x1A
  0x1418c7f86  jz 0x00000001418C7F9B
  0x1418c7f88  mov edx, 0x1A
  0x1418c7f8d  mov rcx, rbx
  0x1418c7f90  call 0x0000000140919310
  0x1418c7f95  mov edx, [rbx+0x08]
  0x1418c7f98  mov ecx, [rbx+0x0C]
  0x1418c7f9b  lea eax, [rdx+0x1A]
  0x1418c7f9e  mov [rbx+0x08], eax
  0x1418c7fa1  cmp eax, ecx
  0x1418c7fa3  jle 0x00000001418C7FAD
  0x1418c7fa5  mov rcx, rbx
  0x1418c7fa8  call 0x0000000140918E20
  0x1418c7fad  movups xmm0, [0x00000001459550E0]
  0x1418c7fb4  mov rcx, [rbx]
  0x1418c7fb7  movups [rcx], xmm0
  0x1418c7fba  movups xmm1, [0x00000001459550F0]
  0x1418c7fc1  movups [rcx+0x10], xmm1
  0x1418c7fc5  movups xmm0, [0x0000000145955100]
  0x1418c7fcc  movups [rcx+0x20], xmm0
  0x1418c7fd0  mov eax, [0x0000000145955110] <== XREF HERE
  0x1418c7fd6  mov [rcx+0x30], eax
  0x1418c7fd9  xor al, al
  0x1418c7fdb  mov rbx, [rsp+0x30]
  0x1418c7fe0  add rsp, 0x20
  0x1418c7fe4  pop rdi
  0x1418c7fe5  ret
  0x1418c7fe6  mov rbx, [rsp+0x30]
  0x1418c7feb  mov al, 0x01
  0x1418c7fed  add rsp, 0x20
  0x1418c7ff1  pop rdi
  0x1418c7ff2  ret
  0x1418c7ff3  int3
  0x1418c7ff4  int3
  0x1418c7ff5  int3
  0x1418c7ff6  int3
  0x1418c7ff7  int3
  0x1418c7ff8  int3
  0x1418c7ff9  int3
  0x1418c7ffa  int3
  0x1418c7ffb  int3
  0x1418c7ffc  int3
  0x1418c7ffd  int3
  0x1418c7ffe  int3
  0x1418c7fff  int3
  0x1418c8000  test rdx, rdx
  0x1418c8003  jz 0x00000001418C8608
  0x1418c8009  push rbp
  0x1418c800a  push rsi
  0x1418c800b  push r13
  0x1418c800d  lea rbp, [rsp-0x50]
  0x1418c8012  sub rsp, 0x150
  0x1418c8019  mov rax, [0x00000001473D54D8]
  0x1418c8020  xor rax, rsp
  0x1418c8023  mov [rbp+0x20], rax
  0x1418c8027  mov rsi, rdx
  0x1418c802a  mov [rsp+0x30], rdx
  0x1418c802f  lea rdx, [0x0000000147422560]
  0x1418c8036  mov [rsp+0x50], rcx
  0x1418c803b  mov r13, rcx
  0x1418c803e  call 0x00000001418E9B20
  0x1418c8043  test eax, eax
  0x1418c8045  js 0x00000001418C85F1
  0x1418c804b  cmp eax, [r13+0x228]
  0x1418c8052  jnl 0x00000001418C85F1
  0x1418c8058  mov [rsp+0x148], rdi
  0x1418c8060  cdqe
  0x1418c8062  imul rdi, rax, 0x70
  0x1418c8066  add rdi, [r13+0x220]
  0x1418c806d  jz 0x00000001418C85E9
  0x1418c8073  mov [rsp+0x180], rbx
  0x1418c807b  mov [rsp+0x138], r14
  0x1418c8083  xor r14d, r14d
  0x1418c8086  mov ebx, r14d
  0x1418c8089  cmp [rdi+0x18], ebx
  0x1418c808c  jle 0x00000001418C85D9
  0x1418c8092  mov rax, [rdi+0x10]
  0x1418c8096  mov rdx, rsi
  0x1418c8099  movsxd rcx, ebx
  0x1418c809c  lea rcx, [rax+rcx*8]
  0x1418c80a0  call 0x000000014091A380
  0x1418c80a5  test al, al
  0x1418c80a7  jnz 0x00000001418C80B5
  0x1418c80a9  inc ebx
  0x1418c80ab  cmp ebx, [rdi+0x18]
  0x1418c80ae  jl 0x00000001418C8092
  0x1418c80b0  jmp 0x00000001418C85D9
  0x1418c80b5  movsxd rbx, dword ptr [0x00000001474224A8]
  0x1418c80bc  mov rdi, [0x00000001474224A0]
  0x1418c80c3  mov [rsp+0x140], r12
  0x1418c80cb  mov [rsp+0x130], r15
  0x1418c80d3  mov [rsp+0x20], r14
  0x1418c80d8  mov [rsp+0x2C], r14d
  0x1418c80dd  mov [rsp+0x60], r14
  0x1418c80e2  mov [rsp+0x68], ebx
  0x1418c80e6  test ebx, ebx
  0x1418c80e8  jnz 0x00000001418C80F1
  0x1418c80ea  mov [rsp+0x6C], r14d
  0x1418c80ef  jmp 0x00000001418C8113
  0x1418c80f1  xor r8d, r8d
  0x1418c80f4  lea rcx, [rsp+0x60]
  0x1418c80f9  mov edx, ebx
  0x1418c80fb  call 0x0000000140918AE0
  0x1418c8100  mov rcx, [rsp+0x60]
  0x1418c8105  mov r8, rbx
  0x1418c8108  add r8, r8
  0x1418c810b  mov rdx, rdi
  0x1418c810e  call 0x000000014508A99B
  0x1418c8113  movsxd rbx, dword ptr [0x00000001474224B8]
  0x1418c811a  mov rdi, [0x00000001474224B0]
  0x1418c8121  mov [rsp+0x70], r14
  0x1418c8126  mov [rsp+0x78], ebx
  0x1418c812a  test ebx, ebx
  0x1418c812c  jnz 0x00000001418C8135
  0x1418c812e  mov [rsp+0x7C], r14d
  0x1418c8133  jmp 0x00000001418C8157
  0x1418c8135  xor r8d, r8d
  0x1418c8138  lea rcx, [rsp+0x70]
  0x1418c813d  mov edx, ebx
  0x1418c813f  call 0x0000000140918AE0
  0x1418c8144  mov rcx, [rsp+0x70]
  0x1418c8149  mov r8, rbx
  0x1418c814c  add r8, r8
  0x1418c814f  mov rdx, rdi
  0x1418c8152  call 0x000000014508A99B
  0x1418c8157  movsxd rbx, dword ptr [0x00000001474224C8]
  0x1418c815e  mov rdi, [0x00000001474224C0]
  0x1418c8165  mov [rbp-0x80], r14
  0x1418c8169  mov [rbp-0x78], ebx
  0x1418c816c  test ebx, ebx
  0x1418c816e  jnz 0x00000001418C8176
  0x1418c8170  mov [rbp-0x74], r14d
  0x1418c8174  jmp 0x00000001418C8196
  0x1418c8176  xor r8d, r8d
  0x1418c8179  lea rcx, [rbp-0x80]
  0x1418c817d  mov edx, ebx
  0x1418c817f  call 0x0000000140918AE0
  0x1418c8184  mov rcx, [rbp-0x80]
  0x1418c8188  mov r8, rbx
  0x1418c818b  add r8, r8
  0x1418c818e  mov rdx, rdi
  0x1418c8191  call 0x000000014508A99B
  0x1418c8196  movsxd rbx, dword ptr [0x00000001474224D8]
  0x1418c819d  mov rdi, [0x00000001474224D0]
  0x1418c81a4  mov [rbp-0x70], r14
  0x1418c81a8  mov [rbp-0x68], ebx
  0x1418c81ab  test ebx, ebx
  0x1418c81ad  jnz 0x00000001418C81B5
  0x1418c81af  mov [rbp-0x64], r14d
  0x1418c81b3  jmp 0x00000001418C81D5
  0x1418c81b5  xor r8d, r8d
  0x1418c81b8  lea rcx, [rbp-0x70]
  0x1418c81bc  mov edx, ebx
  0x1418c81be  call 0x0000000140918AE0
  0x1418c81c3  mov rcx, [rbp-0x70]
  0x1418c81c7  mov r8, rbx
  0x1418c81ca  add r8, r8
  0x1418c81cd  mov rdx, rdi
  0x1418c81d0  call 0x000000014508A99B
  0x1418c81d5  movsxd rbx, dword ptr [0x00000001474224E8]
  0x1418c81dc  mov rdi, [0x00000001474224E0]
  0x1418c81e3  mov [rbp-0x60], r14
  0x1418c81e7  mov [rbp-0x58], ebx
  0x1418c81ea  test ebx, ebx
  0x1418c81ec  jnz 0x00000001418C81F4
  0x1418c81ee  mov [rbp-0x54], r14d
  0x1418c81f2  jmp 0x00000001418C8214
  0x1418c81f4  xor r8d, r8d
  0x1418c81f7  lea rcx, [rbp-0x60]
  0x1418c81fb  mov edx, ebx
  0x1418c81fd  call 0x0000000140918AE0
  0x1418c8202  mov rcx, [rbp-0x60]
  0x1418c8206  mov r8, rbx
  0x1418c8209  add r8, r8
  0x1418c820c  mov rdx, rdi
  0x1418c820f  call 0x000000014508A99B
  0x1418c8214  movsxd rbx, dword ptr [0x00000001474224F8]
  0x1418c821b  mov rdi, [0x00000001474224F0]
  0x1418c8222  mov [rbp-0x50], r14
  <decode failed at file offset 0x18c7826>
  0x1418c8227  pop rbp


Summary: decoded 22132011 instructions, found 20 xref(s).

=== FUNCTION DUMP: 0x141906066:1600 at VA 0x141906066 ===
  <decode failed at file offset 0x1905666>
  0x141906067  mov rsi, [rsp+0x68]
  0x14190606c  add rsp, 0x50
  0x141906070  pop rdi
  0x141906071  ret
  0x141906072  mov rbx, [rsp+0x60]
  0x141906077  xor al, al
  0x141906079  mov rsi, [rsp+0x68]
  0x14190607e  add rsp, 0x50
  0x141906082  pop rdi
  0x141906083  ret
  0x141906084  int3
  0x141906085  int3
  0x141906086  int3
  0x141906087  int3
  0x141906088  int3
  0x141906089  int3
  0x14190608a  int3
  0x14190608b  int3
  0x14190608c  int3
  0x14190608d  int3
  0x14190608e  int3
  0x14190608f  int3
  0x141906090  mov [rsp+0x18], rbx
  0x141906095  push rsi
  0x141906096  push rdi
  0x141906097  push r14
  0x141906099  sub rsp, 0x70
  0x14190609d  mov rsi, rdx
  0x1419060a0  mov r14, rcx
  0x1419060a3  call 0x00000001418E8A10
  0x1419060a8  test rax, rax
  0x1419060ab  jz 0x00000001419063BA
  0x1419060b1  mov r8, [rax]
  0x1419060b4  mov rcx, rax
  0x1419060b7  call [r8+0x20]
  0x1419060bb  mov rbx, rax
  0x1419060be  test rax, rax
  0x1419060c1  jz 0x00000001419063BA
  0x1419060c7  call 0x00000001427E0D80
  0x1419060cc  mov rcx, [rbx+0x10]
  0x1419060d0  add rax, 0x30
  0x1419060d4  movsxd rdx, dword ptr [rax+0x08]
  0x1419060d8  cmp edx, [rcx+0x38]
  0x1419060db  jnle 0x00000001419063BA
  0x1419060e1  mov rcx, [rcx+0x30]
  0x1419060e5  cmp [rcx+rdx*8], rax
  0x1419060e9  jnz 0x00000001419063BA
  0x1419060ef  mov rdi, [rbx+0xDC8]
  0x1419060f6  test rdi, rdi
  0x1419060f9  jz 0x00000001419063BA
  0x1419060ff  cmp dword ptr [rsi+0x08], 0x00
  0x141906103  jle 0x00000001419063A7
  0x141906109  mov rax, [rsi]
  0x14190610c  mov [rsp+0x90], rbp
  0x141906114  mov [rsp+0x98], r15
  0x14190611c  xor r15d, r15d
  0x14190611f  mov [rsp+0x30], r15
  0x141906124  movsxd rbx, dword ptr [rax+0x08]
  0x141906128  mov rbp, [rax]
  0x14190612b  movaps [rsp+0x60], xmm6
  0x141906130  movaps [rsp+0x50], xmm7
  0x141906135  movaps [rsp+0x40], xmm9
  0x14190613b  mov [rsp+0x38], ebx
  0x14190613f  test ebx, ebx
  0x141906141  jnz 0x000000014190614A
  0x141906143  mov [rsp+0x3C], r15d
  0x141906148  jmp 0x000000014190616C
  0x14190614a  xor r8d, r8d
  0x14190614d  lea rcx, [rsp+0x30]
  0x141906152  mov edx, ebx
  0x141906154  call 0x0000000140918AE0
  0x141906159  mov rcx, [rsp+0x30]
  0x14190615e  mov r8, rbx
  0x141906161  add r8, r8
  0x141906164  mov rdx, rbp
  0x141906167  call 0x000000014508A99B
  0x14190616c  lea rcx, [rsp+0x30]
  0x141906171  call 0x00000001429BDD70
  0x141906176  mov r8d, 0x01
  0x14190617c  lea rdx, [0x00000001459551C8]
  0x141906183  lea rcx, [rsp+0x30]
  0x141906188  call 0x00000001429AC6C0
  0x14190618d  movss xmm6, dword ptr [0x0000000145193988]
  0x141906195  test al, al
  0x141906197  jz 0x00000001419061AE
  0x141906199  mov rcx, rdi
  0x14190619c  call 0x00000001421423E0
  0x1419061a1  movaps xmm7, xmm0
  0x1419061a4  mulss xmm7, [0x00000001456C3B84]
  0x1419061ac  jmp 0x00000001419061B1
  0x1419061ae  movaps xmm7, xmm6
  0x1419061b1  cmp [rsp+0x38], r15d
  0x1419061b6  lea rbp, [0x000000014518FE40]
  0x1419061bd  mov rcx, rbp
  0x1419061c0  cmovnz rcx, [rsp+0x30]
  0x1419061c6  call [0x000000014513A4D0]
  0x1419061cc  cmp dword ptr [rsi+0x08], 0x01
  0x1419061d0  xorps xmm9, xmm9
  0x1419061d4  cvtsd2ss xmm9, xmm0
  0x1419061d9  mulss xmm9, xmm7
  0x1419061de  xorps xmm7, xmm7
  0x1419061e1  jle 0x000000014190628E
  0x1419061e7  mov rax, [rsi]
  0x1419061ea  mov [rsp+0x20], r15
  0x1419061ef  movsxd rbx, dword ptr [rax+0x18]
  0x1419061f3  mov rsi, [rax+0x10]
  0x1419061f7  mov [rsp+0x28], ebx
  0x1419061fb  test ebx, ebx
  0x1419061fd  jnz 0x0000000141906206
  0x1419061ff  mov [rsp+0x2C], r15d
  0x141906204  jmp 0x0000000141906228
  0x141906206  xor r8d, r8d
  0x141906209  lea rcx, [rsp+0x20]
  0x14190620e  mov edx, ebx
  0x141906210  call 0x0000000140918AE0
  0x141906215  mov rcx, [rsp+0x20]
  0x14190621a  mov r8, rbx
  0x14190621d  add r8, r8
  0x141906220  mov rdx, rsi
  0x141906223  call 0x000000014508A99B
  0x141906228  lea rcx, [rsp+0x20]
  0x14190622d  call 0x00000001429BDD70
  0x141906232  mov r8d, 0x01
  0x141906238  lea rdx, [0x00000001459551C8]
  0x14190623f  lea rcx, [rsp+0x20]
  0x141906244  call 0x00000001429AC6C0
  0x141906249  test al, al
  0x14190624b  jz 0x0000000141906260
  0x14190624d  mov rcx, rdi
  0x141906250  call 0x00000001421423E0
  0x141906255  movaps xmm6, xmm0
  0x141906258  mulss xmm6, [0x00000001456C3B84]
  0x141906260  cmp [rsp+0x28], r15d
  0x141906265  cmovnz rbp, [rsp+0x20]
  0x14190626b  mov rcx, rbp
  0x14190626e  call [0x000000014513A4D0]
  0x141906274  mov rcx, [rsp+0x20]
  0x141906279  xorps xmm7, xmm7
  0x14190627c  cvtsd2ss xmm7, xmm0
  0x141906280  mulss xmm7, xmm6
  0x141906284  test rcx, rcx
  0x141906287  jz 0x000000014190628E
  0x141906289  call 0x0000000142A0D370
  0x14190628e  call 0x00000001428119C0
  0x141906293  xor r8d, r8d
  0x141906296  mov rdx, rax
  0x141906299  mov rcx, rdi
  0x14190629c  call 0x00000001421428A0
  0x1419062a1  mov r15, [rsp+0x98]
  0x1419062a9  mov rbx, rax
  0x1419062ac  mov rbp, [rsp+0x90]
  0x1419062b4  test rax, rax
  0x1419062b7  jz 0x0000000141906388
  0x1419062bd  call 0x00000001428119C0
  0x1419062c2  mov rdx, [rbx+0x10]
  0x1419062c6  lea r8, [rax+0x30]
  0x1419062ca  movsxd rax, dword ptr [rax+0x38]
  0x1419062ce  cmp eax, [rdx+0x38]
  0x1419062d1  jnle 0x0000000141906388
  0x1419062d7  mov rcx, rax
  0x1419062da  mov rax, [rdx+0x30]
  0x1419062de  cmp [rax+rcx*8], r8
  0x1419062e2  jnz 0x0000000141906388
  0x1419062e8  call 0x00000001428119C0
  0x1419062ed  mov rdx, [rbx+0x10]
  0x1419062f1  lea r8, [rax+0x30]
  0x1419062f5  movsxd rax, dword ptr [rax+0x38]
  0x1419062f9  cmp eax, [rdx+0x38]
  0x1419062fc  jnle 0x0000000141906388
  0x141906302  mov rcx, rax
  0x141906305  mov rax, [rdx+0x30]
  0x141906309  cmp [rax+rcx*8], r8
  0x14190630d  jnz 0x0000000141906388
  0x14190630f  movaps xmm1, xmm9
  0x141906313  mov rcx, rbx
  0x141906316  call 0x000000014210F8D0
  0x14190631b  movaps xmm1, xmm7
  0x14190631e  mov rcx, rbx
  0x141906321  call 0x000000014210F970
  0x141906326  mov rcx, rbx
  0x141906329  call 0x0000000142107510
  0x14190632e  mov rcx, rbx
  0x141906331  movaps xmm6, xmm0
  0x141906334  call 0x00000001421070B0
  0x141906339  xorps xmm3, xmm3
  0x14190633c  lea rdx, [0x000000014595DF00]
  0x141906343  xorps xmm2, xmm2
  0x141906346  lea rcx, [rsp+0x20]
  0x14190634b  cvtss2sd xmm3, xmm6
  0x14190634f  cvtss2sd xmm2, xmm0
  0x141906353  movq r9, xmm3
  0x141906358  movq r8, xmm2
  0x14190635d  call 0x00000001429B88B0
  0x141906362  mov rax, [r14]
  0x141906365  lea rdx, [rsp+0x20]
  0x14190636a  xor r9d, r9d
  0x14190636d  mov r8b, 0x01
  0x141906370  mov rcx, r14
  0x141906373  call [rax+0x290]
  0x141906379  mov rcx, [rsp+0x20]
  0x14190637e  test rcx, rcx
  0x141906381  jz 0x0000000141906388
