PeXrefScanner report for C:\servers\scum\SCUM\Binaries\Win64\SCUMServer.exe 
ImageBase=0x140000000 
Searched strings: 
  [UTF-16] "Player must be developer" @ VA 0x1459550e0 
  [UTF-16] "Not authorized to execute command" @ VA 0x145955180 
  [UTF-16] "Command is on cooldown. Try again later." @ VA 0x145955120 
  [UTF-16] "Command is disabled in shipping build" @ VA 0x145955090 
 
=== XREF: [UTF-16] "Command is on cooldown. Try again later." at VA 0x1418c7c75 (file offset 0x18c7275) === 
  0x1418c7ae5  xor [rax-0x75], cl 
  0x1418c7f86  jz 0x00000001418C7F9B
  0x1418c7f88  mov edx, 0x1A
  0x1418c7f8d  mov rcx, rbx
  0x1418c7f90  call 0x0000000140919310
  0x1418c7f95  mov edx, [rbx+0x08]
  0x1418c7f98  mov ecx, [rbx+0x0C]
  0x1418c7f9b  lea eax, [rdx+0x1A]
  0x1418c7f9e  mov [rbx+0x08], eax
  0x1418c7fa1  cmp eax, ecx
  0x1418c7fa3  jle 0x00000001418C7FAD
  0x1418c7fa5  mov rcx, rbx
  0x1418c7fa8  call 0x0000000140918E20
  0x1418c7fad  movups xmm0, [0x00000001459550E0]
  0x1418c7fb4  mov rcx, [rbx]
  0x1418c7fb7  movups [rcx], xmm0
  0x1418c7fba  movups xmm1, [0x00000001459550F0]
  0x1418c7fc1  movups [rcx+0x10], xmm1
  0x1418c7fc5  movups xmm0, [0x0000000145955100]
  0x1418c7fcc  movups [rcx+0x20], xmm0
  0x1418c7fd0  mov eax, [0x0000000145955110] <== XREF HERE
  0x1418c7fd6  mov [rcx+0x30], eax
  0x1418c7fd9  xor al, al
  0x1418c7fdb  mov rbx, [rsp+0x30]
  0x1418c7fe0  add rsp, 0x20
  0x1418c7fe4  pop rdi
  0x1418c7fe5  ret
  0x1418c7fe6  mov rbx, [rsp+0x30]
  0x1418c7feb  mov al, 0x01
  0x1418c7fed  add rsp, 0x20
  0x1418c7ff1  pop rdi
  0x1418c7ff2  ret
  0x1418c7ff3  int3
  0x1418c7ff4  int3
  0x1418c7ff5  int3
  0x1418c7ff6  int3
  0x1418c7ff7  int3
  0x1418c7ff8  int3
  0x1418c7ff9  int3
  0x1418c7ffa  int3
  0x1418c7ffb  int3
  0x1418c7ffc  int3
  0x1418c7ffd  int3
  0x1418c7ffe  int3
  0x1418c7fff  int3
  0x1418c8000  test rdx, rdx
  0x1418c8003  jz 0x00000001418C8608
  0x1418c8009  push rbp
  0x1418c800a  push rsi
  0x1418c800b  push r13
  0x1418c800d  lea rbp, [rsp-0x50]
  0x1418c8012  sub rsp, 0x150
  0x1418c8019  mov rax, [0x00000001473D54D8]
  0x1418c8020  xor rax, rsp
  0x1418c8023  mov [rbp+0x20], rax
  0x1418c8027  mov rsi, rdx
  0x1418c802a  mov [rsp+0x30], rdx
  0x1418c802f  lea rdx, [0x0000000147422560]
  0x1418c8036  mov [rsp+0x50], rcx
  0x1418c803b  mov r13, rcx
  0x1418c803e  call 0x00000001418E9B20
  0x1418c8043  test eax, eax
  0x1418c8045  js 0x00000001418C85F1
  0x1418c804b  cmp eax, [r13+0x228]
  0x1418c8052  jnl 0x00000001418C85F1
  0x1418c8058  mov [rsp+0x148], rdi
  0x1418c8060  cdqe
  0x1418c8062  imul rdi, rax, 0x70
  0x1418c8066  add rdi, [r13+0x220]
  0x1418c806d  jz 0x00000001418C85E9
  0x1418c8073  mov [rsp+0x180], rbx
  0x1418c807b  mov [rsp+0x138], r14
  0x1418c8083  xor r14d, r14d
  0x1418c8086  mov ebx, r14d
  0x1418c8089  cmp [rdi+0x18], ebx
  0x1418c808c  jle 0x00000001418C85D9
  0x1418c8092  mov rax, [rdi+0x10]
  0x1418c8096  mov rdx, rsi
  0x1418c8099  movsxd rcx, ebx
  0x1418c809c  lea rcx, [rax+rcx*8]
  0x1418c80a0  call 0x000000014091A380
  0x1418c80a5  test al, al
  0x1418c80a7  jnz 0x00000001418C80B5
  0x1418c80a9  inc ebx
  0x1418c80ab  cmp ebx, [rdi+0x18]
  0x1418c80ae  jl 0x00000001418C8092
  0x1418c80b0  jmp 0x00000001418C85D9
  0x1418c80b5  movsxd rbx, dword ptr [0x00000001474224A8]
  0x1418c80bc  mov rdi, [0x00000001474224A0]
  0x1418c80c3  mov [rsp+0x140], r12
  0x1418c80cb  mov [rsp+0x130], r15
  0x1418c80d3  mov [rsp+0x20], r14
  0x1418c80d8  mov [rsp+0x2C], r14d
  0x1418c80dd  mov [rsp+0x60], r14
  0x1418c80e2  mov [rsp+0x68], ebx
  0x1418c80e6  test ebx, ebx
  0x1418c80e8  jnz 0x00000001418C80F1
  0x1418c80ea  mov [rsp+0x6C], r14d
  0x1418c80ef  jmp 0x00000001418C8113
  0x1418c80f1  xor r8d, r8d
  0x1418c80f4  lea rcx, [rsp+0x60]
  0x1418c80f9  mov edx, ebx
  0x1418c80fb  call 0x0000000140918AE0
  0x1418c8100  mov rcx, [rsp+0x60]
  0x1418c8105  mov r8, rbx
  0x1418c8108  add r8, r8
  0x1418c810b  mov rdx, rdi
  0x1418c810e  call 0x000000014508A99B
  0x1418c8113  movsxd rbx, dword ptr [0x00000001474224B8]
  0x1418c811a  mov rdi, [0x00000001474224B0]
  0x1418c8121  mov [rsp+0x70], r14
  0x1418c8126  mov [rsp+0x78], ebx
  0x1418c812a  test ebx, ebx
  0x1418c812c  jnz 0x00000001418C8135
  0x1418c812e  mov [rsp+0x7C], r14d
  0x1418c8133  jmp 0x00000001418C8157
  0x1418c8135  xor r8d, r8d
  0x1418c8138  lea rcx, [rsp+0x70]
  0x1418c813d  mov edx, ebx
  0x1418c813f  call 0x0000000140918AE0
  0x1418c8144  mov rcx, [rsp+0x70]
  0x1418c8149  mov r8, rbx
  0x1418c814c  add r8, r8
  0x1418c814f  mov rdx, rdi
  0x1418c8152  call 0x000000014508A99B
  0x1418c8157  movsxd rbx, dword ptr [0x00000001474224C8]
  0x1418c815e  mov rdi, [0x00000001474224C0]
  0x1418c8165  mov [rbp-0x80], r14
  0x1418c8169  mov [rbp-0x78], ebx
  0x1418c816c  test ebx, ebx
  0x1418c816e  jnz 0x00000001418C8176
  0x1418c8170  mov [rbp-0x74], r14d
  0x1418c8174  jmp 0x00000001418C8196
  0x1418c8176  xor r8d, r8d
  0x1418c8179  lea rcx, [rbp-0x80]
  0x1418c817d  mov edx, ebx
  0x1418c817f  call 0x0000000140918AE0
  0x1418c8184  mov rcx, [rbp-0x80]
  0x1418c8188  mov r8, rbx
  0x1418c818b  add r8, r8
  0x1418c818e  mov rdx, rdi
  0x1418c8191  call 0x000000014508A99B
  0x1418c8196  movsxd rbx, dword ptr [0x00000001474224D8]
  0x1418c819d  mov rdi, [0x00000001474224D0]
  0x1418c81a4  mov [rbp-0x70], r14
  0x1418c81a8  mov [rbp-0x68], ebx
  0x1418c81ab  test ebx, ebx
  0x1418c81ad  jnz 0x00000001418C81B5
  0x1418c81af  mov [rbp-0x64], r14d
  0x1418c81b3  jmp 0x00000001418C81D5
  0x1418c81b5  xor r8d, r8d
  0x1418c81b8  lea rcx, [rbp-0x70]
  0x1418c81bc  mov edx, ebx
  0x1418c81be  call 0x0000000140918AE0
  0x1418c81c3  mov rcx, [rbp-0x70]
  0x1418c81c7  mov r8, rbx
  0x1418c81ca  add r8, r8
  0x1418c81cd  mov rdx, rdi
  0x1418c81d0  call 0x000000014508A99B
  0x1418c81d5  movsxd rbx, dword ptr [0x00000001474224E8]
  0x1418c81dc  mov rdi, [0x00000001474224E0]
  0x1418c81e3  mov [rbp-0x60], r14
  0x1418c81e7  mov [rbp-0x58], ebx
  0x1418c81ea  test ebx, ebx
  0x1418c81ec  jnz 0x00000001418C81F4
  0x1418c81ee  mov [rbp-0x54], r14d
  0x1418c81f2  jmp 0x00000001418C8214
  0x1418c81f4  xor r8d, r8d
  0x1418c81f7  lea rcx, [rbp-0x60]
  0x1418c81fb  mov edx, ebx
  0x1418c81fd  call 0x0000000140918AE0
  0x1418c8202  mov rcx, [rbp-0x60]
  0x1418c8206  mov r8, rbx
  0x1418c8209  add r8, r8
  0x1418c820c  mov rdx, rdi
  0x1418c820f  call 0x000000014508A99B
  0x1418c8214  movsxd rbx, dword ptr [0x00000001474224F8]
  0x1418c821b  mov rdi, [0x00000001474224F0]
  0x1418c8222  mov [rbp-0x50], r14
  <decode failed at file offset 0x18c7826>
  0x1418c8227  pop rbp


Summary: decoded 22132011 instructions, found 20 xref(s).

=== FUNCTION DUMP: 0x1418E8A10:1024 at VA 0x1418e8a10 ===
  0x1418e8a10  push rbx
  0x1418e8a12  sub rsp, 0x20
  0x1418e8a16  mov rbx, [rcx+0x20]
  0x1418e8a1a  test rbx, rbx
  0x1418e8a1d  jz 0x00000001418E8A34
  0x1418e8a1f  call 0x0000000142685AE0
  0x1418e8a24  mov rdx, rax
  0x1418e8a27  mov rcx, rbx
  0x1418e8a2a  add rsp, 0x20
  0x1418e8a2e  pop rbx
  0x1418e8a2f  jmp 0x0000000142D02DB0
  0x1418e8a34  xor eax, eax
  0x1418e8a36  add rsp, 0x20
  0x1418e8a3a  pop rbx
  0x1418e8a3b  ret
  0x1418e8a3c  int3
  0x1418e8a3d  int3
  0x1418e8a3e  int3
  0x1418e8a3f  int3
  0x1418e8a40  mov rax, [rcx+0x50]
  0x1418e8a44  mov [rdx], rax
  0x1418e8a47  mov rax, rdx
  0x1418e8a4a  ret
  0x1418e8a4b  int3
  0x1418e8a4c  int3
  0x1418e8a4d  int3
  0x1418e8a4e  int3
  0x1418e8a4f  int3
  0x1418e8a50  mov [rsp+0x08], rbx
  0x1418e8a55  mov [rsp+0x10], rbp
  0x1418e8a5a  mov [rsp+0x18], rsi
  0x1418e8a5f  push rdi
  0x1418e8a60  push r14
  0x1418e8a62  push r15
  0x1418e8a64  sub rsp, 0x30
  0x1418e8a68  mov rsi, rdx
  0x1418e8a6b  mov r15, rcx
  0x1418e8a6e  test r9d, r9d
  0x1418e8a71  js 0x00000001418E8B0E
  0x1418e8a77  cmp r9d, [r8+0x08]
  0x1418e8a7b  jnl 0x00000001418E8B0E
  0x1418e8a81  movsxd r14, r9d
  0x1418e8a84  lea rbp, [0x000000014518FE40]
  0x1418e8a8b  shl r14, 0x04
  0x1418e8a8f  add r14, [r8]
  0x1418e8a92  mov ecx, [r14+0x08]
  0x1418e8a96  test ecx, ecx
  0x1418e8a98  jz 0x00000001418E8AA8
  0x1418e8a9a  mov rbx, [r14]
  0x1418e8a9d  movzx eax, word ptr [rbx]
  0x1418e8aa0  cmp ax, 0x2D
  0x1418e8aa4  jz 0x00000001418E8AB8
  0x1418e8aa6  jmp 0x00000001418E8AB2
  0x1418e8aa8  movzx eax, word ptr [0x000000014518FE40]
  0x1418e8aaf  mov rbx, rbp
  0x1418e8ab2  cmp ax, 0x2B
  0x1418e8ab6  jnz 0x00000001418E8AC0
  0x1418e8ab8  movzx eax, word ptr [rbx+0x02]
  0x1418e8abc  add rbx, 0x02
  0x1418e8ac0  xor dil, dil
  0x1418e8ac3  test ax, ax
  0x1418e8ac6  jz 0x00000001418E8AF6
  0x1418e8ac8  cmp ax, 0x2E
  0x1418e8acc  jnz 0x00000001418E8AD8
  0x1418e8ace  test dil, dil
  0x1418e8ad1  jnz 0x00000001418E8B0E
  0x1418e8ad3  mov dil, 0x01
  0x1418e8ad6  jmp 0x00000001418E8AE5
  0x1418e8ad8  movzx ecx, ax
  0x1418e8adb  call [0x000000014513AC08]
  0x1418e8ae1  test eax, eax
  0x1418e8ae3  jz 0x00000001418E8B0E
  0x1418e8ae5  movzx eax, word ptr [rbx+0x02]
  0x1418e8ae9  add rbx, 0x02
  0x1418e8aed  test ax, ax
  0x1418e8af0  jnz 0x00000001418E8AC8
  0x1418e8af2  mov ecx, [r14+0x08]
  0x1418e8af6  test ecx, ecx
  0x1418e8af8  jz 0x00000001418E8AFD
  0x1418e8afa  mov rbp, [r14]
  0x1418e8afd  mov rcx, rbp
  0x1418e8b00  call [0x000000014513A510]
  0x1418e8b06  mov [rsi], eax
  0x1418e8b08  mov byte ptr [rsi+0x04], 0x01
  0x1418e8b0c  jmp 0x00000001418E8B83
  0x1418e8b0e  xor eax, eax
  0x1418e8b10  lea rcx, [rsp+0x20]
  0x1418e8b15  mov [rsp+0x20], rax
  0x1418e8b1a  mov [rsp+0x28], rax
  0x1418e8b1f  lea edx, [rax+0x1A]
  0x1418e8b22  call 0x0000000140919310
  0x1418e8b27  mov edx, [rsp+0x28]
  0x1418e8b2b  lea eax, [rdx+0x1A]
  0x1418e8b2e  mov [rsp+0x28], eax
  0x1418e8b32  cmp eax, [rsp+0x2C]
  0x1418e8b36  jle 0x00000001418E8B42
  0x1418e8b38  lea rcx, [rsp+0x20]
  0x1418e8b3d  call 0x0000000140918E20
  0x1418e8b42  mov rcx, [rsp+0x20]
  0x1418e8b47  lea rdx, [0x0000000145957FD0]
  0x1418e8b4e  mov r8d, 0x34
  0x1418e8b54  call 0x00000001429D3E00
  0x1418e8b59  mov rax, [r15]
  0x1418e8b5c  lea rdx, [rsp+0x20]
  0x1418e8b61  xor r9d, r9d
  0x1418e8b64  mov r8b, 0x07
  0x1418e8b67  mov rcx, r15
  0x1418e8b6a  call [rax+0x290]
  0x1418e8b70  mov rcx, [rsp+0x20]
  0x1418e8b75  test rcx, rcx
  0x1418e8b78  jz 0x00000001418E8B7F
  0x1418e8b7a  call 0x0000000142A0D370
  0x1418e8b7f  mov byte ptr [rsi+0x04], 0x00
  0x1418e8b83  mov rbx, [rsp+0x50]
  0x1418e8b88  mov rax, rsi
  0x1418e8b8b  mov rsi, [rsp+0x60]
  0x1418e8b90  mov rbp, [rsp+0x58]
  0x1418e8b95  add rsp, 0x30
  0x1418e8b99  pop r15
  0x1418e8b9b  pop r14
  0x1418e8b9d  pop rdi
  0x1418e8b9e  ret
  0x1418e8b9f  int3
  0x1418e8ba0  mov [rsp+0x18], rbx
  0x1418e8ba5  mov [rsp+0x20], rdi
  0x1418e8baa  push rbp
  0x1418e8bab  mov rbp, rsp
  0x1418e8bae  sub rsp, 0x40
  0x1418e8bb2  mov r9d, r8d
  0x1418e8bb5  mov [rsp+0x50], rsi
  0x1418e8bba  mov r8, rdx
  0x1418e8bbd  mov [rsp+0x58], r14
  0x1418e8bc2  lea rdx, [rbp-0x10]
  0x1418e8bc6  mov rsi, rcx
  0x1418e8bc9  call 0x00000001418E87B0
  0x1418e8bce  mov rcx, [rbp-0x10]
  0x1418e8bd2  xor r14d, r14d
  0x1418e8bd5  test rcx, rcx
  0x1418e8bd8  jz 0x00000001418E8CF5
  0x1418e8bde  call 0x000000014197DFC0
  0x1418e8be3  mov rbx, rax
  0x1418e8be6  test rax, rax
  0x1418e8be9  jz 0x00000001418E8C8E
  0x1418e8bef  call 0x000000014458BF60
  0x1418e8bf4  mov rcx, [rbx+0x10]
  0x1418e8bf8  add rax, 0x30
  0x1418e8bfc  movsxd rdx, dword ptr [rax+0x08]
  0x1418e8c00  cmp edx, [rcx+0x38]
  0x1418e8c03  jnle 0x00000001418E8C8E
  0x1418e8c09  mov rcx, [rcx+0x30]
  0x1418e8c0d  cmp [rcx+rdx*8], rax
  0x1418e8c11  jnz 0x00000001418E8C8E
  0x1418e8c13  call 0x000000014276BCB0
  0x1418e8c18  mov rdx, rax
  0x1418e8c1b  mov rcx, rbx
  0x1418e8c1e  call 0x0000000143EC5980
  0x1418e8c23  mov rdi, rax
  0x1418e8c26  test rax, rax
  0x1418e8c29  jz 0x00000001418E8C52
  0x1418e8c2b  call 0x000000014276BCB0
  0x1418e8c30  mov rdx, [rdi+0x10]
  0x1418e8c34  lea r8, [rax+0x30]
  0x1418e8c38  movsxd rax, dword ptr [rax+0x38]
  0x1418e8c3c  cmp eax, [rdx+0x38]
  0x1418e8c3f  jnle 0x00000001418E8C52
  0x1418e8c41  mov rcx, rax
  0x1418e8c44  mov rax, [rdx+0x30]
  0x1418e8c48  cmp [rax+rcx*8], r8
  0x1418e8c4c  jz 0x00000001418E8CF8
  0x1418e8c52  mov edx, 0x23
  0x1418e8c57  mov [rbp-0x20], r14
  0x1418e8c5b  lea rcx, [rbp-0x20]
  0x1418e8c5f  mov [rbp-0x18], r14
  0x1418e8c63  call 0x0000000140919310
  0x1418e8c68  mov edx, [rbp-0x18]
  0x1418e8c6b  lea eax, [rdx+0x23]
  0x1418e8c6e  mov [rbp-0x18], eax
  0x1418e8c71  cmp eax, [rbp-0x14]
  0x1418e8c74  jle 0x00000001418E8C7F
  0x1418e8c76  lea rcx, [rbp-0x20]
  0x1418e8c7a  call 0x0000000140918E20
  0x1418e8c7f  mov r8d, 0x46
  0x1418e8c85  lea rdx, [0x0000000145957F00]
  0x1418e8c8c  jmp 0x00000001418E8CC8
  0x1418e8c8e  mov edx, 0x1F
  0x1418e8c93  mov [rbp-0x20], r14
  0x1418e8c97  lea rcx, [rbp-0x20]
  0x1418e8c9b  mov [rbp-0x18], r14
  0x1418e8c9f  call 0x0000000140919310
  0x1418e8ca4  mov edx, [rbp-0x18]
  0x1418e8ca7  lea eax, [rdx+0x1F]
  0x1418e8caa  mov [rbp-0x18], eax
  0x1418e8cad  cmp eax, [rbp-0x14]
  0x1418e8cb0  jle 0x00000001418E8CBB
  0x1418e8cb2  lea rcx, [rbp-0x20]
  0x1418e8cb6  call 0x0000000140918E20
  0x1418e8cbb  mov r8d, 0x3E
  0x1418e8cc1  lea rdx, [0x0000000145957EB8]
  0x1418e8cc8  mov rcx, [rbp-0x20]
  0x1418e8ccc  call 0x00000001429D3E00
  0x1418e8cd1  mov rax, [rsi]
  0x1418e8cd4  lea rdx, [rbp-0x20]
  0x1418e8cd8  xor r9d, r9d
  0x1418e8cdb  mov r8b, 0x07
  0x1418e8cde  mov rcx, rsi
  0x1418e8ce1  call [rax+0x290]
  0x1418e8ce7  mov rcx, [rbp-0x20]
  0x1418e8ceb  test rcx, rcx
  0x1418e8cee  jz 0x00000001418E8CF5
  0x1418e8cf0  call 0x0000000142A0D370
  0x1418e8cf5  mov rdi, r14
  0x1418e8cf8  mov rbx, [rbp-0x08]
  0x1418e8cfc  mov r14, [rsp+0x58]
  0x1418e8d01  mov rsi, [rsp+0x50]
  0x1418e8d06  test rbx, rbx
  0x1418e8d09  jz 0x00000001418E8D2E
  0x1418e8d0b  sub dword ptr [rbx+0x08], 0x01
  0x1418e8d0f  jnz 0x00000001418E8D2E
  0x1418e8d11  mov rdx, [rbx]
  0x1418e8d14  mov rcx, rbx
  0x1418e8d17  call [rdx]
  0x1418e8d19  sub dword ptr [rbx+0x0C], 0x01
  0x1418e8d1d  jnz 0x00000001418E8D2E
  0x1418e8d1f  mov r8, [rbx]
  0x1418e8d22  mov edx, 0x01
  0x1418e8d27  mov rcx, rbx
  0x1418e8d2a  call [r8+0x08]
  0x1418e8d2e  mov rbx, [rsp+0x60]
  0x1418e8d33  mov rax, rdi
  0x1418e8d36  mov rdi, [rsp+0x68]
  0x1418e8d3b  add rsp, 0x40
  0x1418e8d3f  pop rbp
  0x1418e8d40  ret
  0x1418e8d41  int3
  0x1418e8d42  int3
  0x1418e8d43  int3
  0x1418e8d44  int3
  0x1418e8d45  int3
  0x1418e8d46  int3
  0x1418e8d47  int3
  0x1418e8d48  int3
  0x1418e8d49  int3
  0x1418e8d4a  int3
  0x1418e8d4b  int3
  0x1418e8d4c  int3
  0x1418e8d4d  int3
  0x1418e8d4e  int3
  0x1418e8d4f  int3
  0x1418e8d50  mov [rsp+0x10], rbx
  0x1418e8d55  push rdi
  0x1418e8d56  sub rsp, 0x50
  0x1418e8d5a  mov r9d, r8d
  0x1418e8d5d  mov [rsp+0x60], rsi
  0x1418e8d62  mov r8, rdx
  0x1418e8d65  mov rsi, rcx
  0x1418e8d68  lea rdx, [rsp+0x30]
  0x1418e8d6d  call 0x00000001418E87B0
  0x1418e8d72  mov rbx, [rsp+0x30]
  0x1418e8d77  test rbx, rbx
  0x1418e8d7a  jz 0x00000001418E8E19
  0x1418e8d80  mov rcx, rbx
  0x1418e8d83  call 0x000000014197DFC0
  0x1418e8d88  mov rdi, rax
  0x1418e8d8b  test rax, rax
  0x1418e8d8e  jz 0x00000001418E8DB3
  0x1418e8d90  call 0x0000000142771C10
  0x1418e8d95  mov rdx, [rdi+0x10]
  0x1418e8d99  lea r8, [rax+0x30]
  0x1418e8d9d  movsxd rax, dword ptr [rax+0x38]
  0x1418e8da1  cmp eax, [rdx+0x38]
  0x1418e8da4  jnle 0x00000001418E8DB3
  0x1418e8da6  mov rcx, rax
  0x1418e8da9  mov rax, [rdx+0x30]
  0x1418e8dad  cmp [rax+rcx*8], r8
  0x1418e8db1  jz 0x00000001418E8E1B
  0x1418e8db3  mov rax, [rbx]
  0x1418e8db6  lea rdx, [rsp+0x40]
  0x1418e8dbb  mov rcx, rbx
  0x1418e8dbe  call [rax+0x30]
  0x1418e8dc1  cmp dword ptr [rax+0x08], 0x00
  0x1418e8dc5  jz 0x00000001418E8DCC
  0x1418e8dc7  mov r8, [rax]
  0x1418e8dca  jmp 0x00000001418E8DD3
  0x1418e8dcc  lea r8, [0x000000014518FE40]
  0x1418e8dd3  lea rdx, [0x0000000145957F48]
  0x1418e8dda  lea rcx, [rsp+0x20]
  0x1418e8ddf  call 0x00000001429B88B0
  0x1418e8de4  mov rax, [rsi]
  0x1418e8de7  lea rdx, [rsp+0x20]
  0x1418e8dec  xor r9d, r9d
  0x1418e8def  mov r8b, 0x07
  0x1418e8df2  mov rcx, rsi
  0x1418e8df5  call [rax+0x290]
  0x1418e8dfb  mov rcx, [rsp+0x20]
  0x1418e8e00  test rcx, rcx
  0x1418e8e03  jz 0x00000001418E8E0A
  0x1418e8e05  call 0x0000000142A0D370
  0x1418e8e0a  mov rcx, [rsp+0x40]
  <decode failed at file offset 0x18e840f>

=== FUNCTION DUMP: 0x1421E8100:1024 at VA 0x1421e8100 ===
  0x1421e8100  movzx eax, byte ptr [rcx+0x1D72]
  0x1421e8107  ret
  0x1421e8108  int3
  0x1421e8109  int3
  0x1421e810a  int3
  0x1421e810b  int3
  0x1421e810c  int3
  0x1421e810d  int3
  0x1421e810e  int3
  0x1421e810f  int3
  0x1421e8110  push rbx
  0x1421e8112  sub rsp, 0x40
  0x1421e8116  mov rax, [rcx]
  0x1421e8119  mov rbx, rcx
  0x1421e811c  call [rax+0x160]
  0x1421e8122  test rax, rax
  0x1421e8125  jz 0x00000001421E81FB
  0x1421e812b  mov eax, [rax+0x0C]
  0x1421e812e  cmp eax, [0x0000000147539674]
  0x1421e8134  jnl 0x00000001421E8160
  0x1421e8136  cdq
  0x1421e8137  movzx edx, dx
  0x1421e813a  add eax, edx
  0x1421e813c  mov ecx, eax
  0x1421e813e  movzx eax, ax
  0x1421e8141  sub eax, edx
  0x1421e8143  cdqe
  0x1421e8145  sar ecx, 0x10
  0x1421e8148  movsxd rcx, ecx
  0x1421e814b  lea rdx, [rax+rax*2]
  0x1421e814f  mov rax, [0x0000000147539660]
  0x1421e8156  mov rcx, [rax+rcx*8]
  0x1421e815a  lea rax, [rcx+rdx*8]
  0x1421e815e  jmp 0x00000001421E8162
  0x1421e8160  xor eax, eax
  0x1421e8162  mov eax, [rax+0x08]
  0x1421e8165  shr eax, 0x1D
  0x1421e8168  test al, 0x01
  0x1421e816a  jnz 0x00000001421E81FB
  0x1421e8170  xor edx, edx
  0x1421e8172  mov rcx, rbx
  0x1421e8175  call 0x0000000141FAF230
  0x1421e817a  mov r8, rax
  0x1421e817d  test rax, rax
  0x1421e8180  jz 0x00000001421E81FB
  0x1421e8182  mov rcx, [rbx+0x130]
  0x1421e8189  test rcx, rcx
  0x1421e818c  jz 0x00000001421E81B4
  0x1421e818e  movups xmm1, [rcx+0x1D0]
  0x1421e8195  movaps xmm0, xmm1
  0x1421e8198  movss [rsp+0x20], xmm1
  0x1421e819e  shufps xmm0, xmm1, 0x55
  0x1421e81a2  shufps xmm1, xmm1, 0xAA
  0x1421e81a6  movss [rsp+0x28], xmm1
  0x1421e81ac  movss [rsp+0x24], xmm0
  0x1421e81b2  jmp 0x00000001421E81CC
  0x1421e81b4  movsd xmm0, qword ptr [0x00000001474A9948]
  0x1421e81bc  mov eax, [0x00000001474A9950]
  0x1421e81c2  movsd [rsp+0x20], xmm0
  0x1421e81c8  mov [rsp+0x28], eax
  0x1421e81cc  lea rax, [rsp+0x20]
  0x1421e81d1  mov rcx, r8
  0x1421e81d4  movsd xmm0, qword ptr [rax]
  0x1421e81d8  lea rdx, [rsp+0x2C]
  0x1421e81dd  mov eax, [rax+0x08]
  0x1421e81e0  movsd [rsp+0x2C], xmm0
  0x1421e81e6  mov [rsp+0x34], eax
  0x1421e81ea  call 0x0000000141FB4D30
  0x1421e81ef  test al, al
  0x1421e81f1  jz 0x00000001421E81FB
  0x1421e81f3  mov al, 0x01
  0x1421e81f5  add rsp, 0x40
  0x1421e81f9  pop rbx
  0x1421e81fa  ret
  0x1421e81fb  xor al, al
  0x1421e81fd  add rsp, 0x40
  0x1421e8201  pop rbx
  0x1421e8202  ret
  0x1421e8203  int3
  0x1421e8204  int3
  0x1421e8205  int3
  0x1421e8206  int3
  0x1421e8207  int3
  0x1421e8208  int3
  0x1421e8209  int3
  0x1421e820a  int3
  0x1421e820b  int3
  0x1421e820c  int3
  0x1421e820d  int3
  0x1421e820e  int3
  0x1421e820f  int3
  0x1421e8210  push rbx
  0x1421e8212  sub rsp, 0x20
  0x1421e8216  cmp qword ptr [rcx+0x1AC0], 0x00
  0x1421e821e  jz 0x00000001421E825C
  0x1421e8220  mov rbx, [rcx+0x1838]
  0x1421e8227  test rbx, rbx
  0x1421e822a  jz 0x00000001421E825C
  0x1421e822c  call 0x000000014273F8D0
  0x1421e8231  mov rcx, [rbx+0x10]
  0x1421e8235  lea r8, [rax+0x30]
  0x1421e8239  movsxd rax, dword ptr [rax+0x38]
  0x1421e823d  cmp eax, [rcx+0x38]
  0x1421e8240  jnle 0x00000001421E825C
  0x1421e8242  mov rdx, rax
  0x1421e8245  mov rax, [rcx+0x30]
  0x1421e8249  cmp [rax+rdx*8], r8
  0x1421e824d  jnz 0x00000001421E825C
  0x1421e824f  mov rcx, rbx
  0x1421e8252  add rsp, 0x20
  0x1421e8256  pop rbx
  0x1421e8257  jmp 0x0000000141D768F0
  0x1421e825c  xor al, al
  0x1421e825e  add rsp, 0x20
  0x1421e8262  pop rbx
  0x1421e8263  ret
  0x1421e8264  int3
  0x1421e8265  int3
  0x1421e8266  int3
  0x1421e8267  int3
  0x1421e8268  int3
  0x1421e8269  int3
  0x1421e826a  int3
  0x1421e826b  int3
  0x1421e826c  int3
  0x1421e826d  int3
  0x1421e826e  int3
  0x1421e826f  int3
  0x1421e8270  movzx eax, byte ptr [rcx+0x1D71]
  0x1421e8277  ret
  0x1421e8278  int3
  0x1421e8279  int3
  0x1421e827a  int3
  0x1421e827b  int3
  0x1421e827c  int3
  0x1421e827d  int3
  0x1421e827e  int3
  0x1421e827f  int3
  0x1421e8280  movzx eax, byte ptr [rcx+0x1828]
  0x1421e8287  ret
  0x1421e8288  int3
  0x1421e8289  int3
  0x1421e828a  int3
  0x1421e828b  int3
  0x1421e828c  int3
  0x1421e828d  int3
  0x1421e828e  int3
  0x1421e828f  int3
  0x1421e8290  push rbx
  0x1421e8292  sub rsp, 0x20
  0x1421e8296  lea rbx, [rcx+0x1C88]
  0x1421e829d  mov rcx, rbx
  0x1421e82a0  call 0x0000000142D224F0
  0x1421e82a5  test al, al
  0x1421e82a7  jz 0x00000001421E82BD
  0x1421e82a9  mov rcx, rbx
  0x1421e82ac  call 0x0000000142D20110
  0x1421e82b1  test rax, rax
  0x1421e82b4  setnz al
  0x1421e82b7  add rsp, 0x20
  0x1421e82bb  pop rbx
